Id,Referencia,Código Barra,Nombre,SKU,Descripción,Item Tipo,Es Combo,Precio 1,Precio 2,Precio 3,Precio 4,Precio 5,Margen 1,Margen 2,Margen 3,Margen 4,Margen 5,No Comisionable,Marca Id,Marca Nombre,Categoria Id,Categoria Nombre,SubCategoria Id,SubCategoria Nombre,Familia Id,Familia Nombre,RazonTransaccion Id,RazonTransaccion Nombre,Item Unidad Id,Item Unidad Descripcion,Costo Promedio Ponderado,Punto Reorden,Costo Ultimo De Compra,Cuenta Compra,Cuenta Venta,Cuenta Costo,Suplidor,Estatus,Tipo Ingreso,Código Arancelario,Impuestos de Importación,Días de Garantía,Tiempo de Entrega,Crear Usuario,Fecha Creación,Actualizar Usuario,Fecha Actualización,Atributo 1,Atributo 2,Atributo 3,Atributo 4,Atributo 5,Atributo 6,Atributo 7,Atributo 8,Atributo 9,Atributo 10,Imagen
9467,SENSOR DE PROXIMIDAD AUTONIC,,12331AA PRCM12 / Sensor de proximidad autonic AUTONICS modelo PRCM12-2DN,PRCM12-2DN,Sensor de proximidad autonic AUTONICS modelo PRCM12-2DN,Producto con Inventario con Descuento y Despacho,No,652.036,,,,,45,,,,,No,21,AUTONICS,15,12 - Conectores,,,,,,,1,Unidad,449.68,,449.68,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9468,SENSOR PROX. 4mm PNP N.O,,12249 / Sensor inductivo Pepperl+Fuchs modelo NBB4-12GM50-E2/ rango 4 mm/ uso industrial SENSOR PROX. 4mm PNP N.O 12mm DE DIAMETRO/ 4mm DE SENSADO PNP/N.O. 10-30VDC/ QUICK CONNECTOR M12 MODELO: NBB4-12GM50-E2-V1/ PEPPERL+FUCH,NBB4-12GM50-E2 V1,"Sensor inductivo Pepperl+Fuchs modelo NBB4-12GM50-E2, rango 4 mm, uso industrial SENSOR PROX. 4mm PNP N.O 12mm DE DIAMETRO, 4mm DE SENSADO PNP,N.O. 10-30VDC, QUICK CONNECTOR M12 MODELO: NBB4-12GM50-E2-V1, PEPPERL+FUCH",Producto con Inventario con Descuento y Despacho,No,4230.90251,,,,,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,2917.8638,,2917.8638,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9469,SENSOR D/PROXIMIDAD,,12332 PR185DP / Sensor de proximidad AUTONICS modelo PR18-5DP SENSOR D/PROXIMIDAD MARCA: AUTONICS/ 18mm DE DIAMETRO 5mm DE SENSADO/ PNP/ N.O/ DE:10-30 VDC MODELO:PR18-5DP,PR18-5DP,"Sensor de proximidad AUTONICS modelo PR18-5DP SENSOR D/PROXIMIDAD MARCA: AUTONICS, 18mm DE DIAMETRO 5mm DE SENSADO, PNP, N.O, DE:10-30 VDC MODELO:PR18-5DP",Producto con Inventario con Descuento y Despacho,No,936.0185,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,645.53,,645.53,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9470,SENSOR NBB4-12GM30-E2-V1,,12248F NBB4-12 / Sensor inductivo Pepperl+Fuchs modelo NBB4-12GM30-E2/ uso industrial,NBB4-12GM30-E2 V1,"Sensor inductivo Pepperl+Fuchs modelo NBB4-12GM30-E2, uso industrial",Producto con Inventario con Descuento y Despacho,No,4780.4615,,,,,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,3296.87,,3296.87,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9471,CONECTOR MACHO V16S-G,,12209SEF / Sensor de proximidad Pepperl+Fuchs modelo 99582/ uso industrial,99582 V16S-G,"Sensor de proximidad Pepperl+Fuchs modelo 99582, uso industrial",Producto con Inventario con Descuento y Despacho,No,0,,,,,45,,,,,No,24,PEPPERL,15,12 - Conectores,,,,,,,1,Unidad,,,12,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9472,SWITCH D/PROXIMIDAD CR30-15A,,12314 CR3015A0 / Switch de proximidad Cr30–15 a AUTONICS modelo CR30-15AO SWITCH D/PROXIMIDAD CR30-15A MARCA: AUTONICS/ 30MM DE DIAMETRO 15MM DE SENSADO/ NORMAL ABIERTO DE:100-240 VAC/ MODELO:CR3015AO,CR30-15AO,"Switch de proximidad Cr30–15 a AUTONICS modelo CR30-15AO SWITCH D/PROXIMIDAD CR30-15A MARCA: AUTONICS, 30MM DE DIAMETRO 15MM DE SENSADO, NORMAL ABIERTO DE:100-240 VAC, MODELO:CR3015AO",Producto con Inventario con Descuento y Despacho,No,2876.613095,,,,,45,,,,,No,21,AUTONICS,11,12 - Switches,,,,,,,1,Unidad,2137.65,,2137.65,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9473,SENSOR FOTOELECT. CP18D4DNL,,12270 CP18D4DN / Sensor de proximidad Pepperl+Fuchs modelo CP18D4DNL2/ uso industrial,CP18D4DNL2,"Sensor de proximidad Pepperl+Fuchs modelo CP18D4DNL2, uso industrial",Producto con Inventario con Descuento y Despacho,No,20,,,,,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,,,10,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9474,SENSOR PNP NO 10-30VDC,,12298A NBB10-3 / Sensor inductivo Pepperl+Fuchs modelo NBB10-30GM50E2/ uso industrial,NBB10-30GM50E2,"Sensor inductivo Pepperl+Fuchs modelo NBB10-30GM50E2, uso industrial",Producto con Inventario con Descuento y Despacho,No,3897.5449,,,,,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,2687.962,,2687.962,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9475,MICROSWITCH D/SEGURIDAD,,12333C GKEA1LX / Microswitch de seguridad modelo GKEA1LX,GKEA1LX,Microswitch de seguridad modelo GKEA1LX,Producto con Inventario con Descuento y Despacho,No,34.24,,,,,45,,,,,No,20,HW SENS,11,12 - Switches,,,,,,,1,Unidad,,,21.6,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9476,SWITCH SEGURIDAD PUERTA,,12220A / Switch seguridad puerta AUTONICS modelo SFD-KLR,SFD-KLR,Switch seguridad puerta AUTONICS modelo SFD-KLR,Producto con Inventario con Descuento y Despacho,No,2.9,,,,,45,,,,,No,21,AUTONICS,11,12 - Switches,,,,,,,1,Unidad,,,1.7,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9477,CONECTOR DE MONTAJE 1/2,,"12266A / Manómetro/ WIKA modelo 1/2""NPT-V94-G-","1/2""NPT-V94-G- S-.3M","Manómetro, WIKA modelo 1/2""NPT-V94-G-",Producto con Inventario con Descuento y Despacho,No,1013.706745,,,,,45,,,,,No,24,PEPPERL,15,12 - Conectores,,,,,,,1,Unidad,699.1081,,699.1081,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9478,"SENSOR D/PROX,NPN NO 10-30VDC",,12298B SENSOR / Sensor inductivo Pepperl+Fuchs modelo NBB10-30GM50E0/ uso industrial,NBB10-30GM50E0 V1,"Sensor inductivo Pepperl+Fuchs modelo NBB10-30GM50E0, uso industrial",Producto con Inventario con Descuento y Despacho,No,4653.9925,,,,,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,3209.65,,3209.65,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9479,CONECTOR P/SENSOR 12808C,,12209JJ V3S-GM / Sensor de proximidad Pepperl+Fuchs modelo V3S-GM/ uso industrial,V3S-GM,"Sensor de proximidad Pepperl+Fuchs modelo V3S-GM, uso industrial",Producto con Inventario con Descuento y Despacho,No,16,,,,,45,,,,,No,24,PEPPERL,15,12 - Conectores,,,,,,,1,Unidad,,,7.75,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9480,SENSOR DE PROX. 18MM,,12309B / Sensor de Proximidad. 18mm AUTONICS modelo CR18-8DN2,CR18-8DN2,Sensor de Proximidad. 18mm AUTONICS modelo CR18-8DN2,Producto con Inventario con Descuento y Despacho,No,1181.566285,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,814.8733,,814.8733,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9481,SENSOR INDUCTIVO 12MM 10-30VDC,,12336C PRD12-8 / Sensor inductivo 12mm 10–30vdc AUTONICS modelo PRD12-8DN,PRD12-8DN,Sensor inductivo 12mm 10–30vdc AUTONICS modelo PRD12-8DN,Producto con Inventario con Descuento y Despacho,No,1071.018285,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,738.6333,,738.6333,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9482,MICROSWITCH  GLCB01C,,12323 GLCB01C / Microswitch glcb01c modelo GLCB01C,GLCB01C,Microswitch glcb01c modelo GLCB01C,Producto con Inventario con Descuento y Despacho,No,101,,,,,45,,,,,No,20,HW SENS,11,12 - Switches,,,,,,,1,Unidad,,,28.98,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9483,SENSOR FOTOELEC 12-24 VDC,,12301F / Sensor Fotoelec 12–24 vdc AUTONICS modelo BC15-LDT-C-P,BC15-LDT-C-P,Sensor Fotoelec 12–24 vdc AUTONICS modelo BC15-LDT-C-P,Producto con Inventario con Descuento y Despacho,No,208,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,,,125.73,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9484,CONECTOR P/ CABLE 2M PVC,,12210F CLA2-2 / Conector para Cable 2m pvc AUTONICS modelo CLA2-2,CLA2-2,Conector para Cable 2m pvc AUTONICS modelo CLA2-2,Producto con Inventario con Descuento y Despacho,No,5,,,,,45,,,,,No,21,AUTONICS,15,12 - Conectores,,,,,,,1,Unidad,,,3.83,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9485,SENSOR D/PROXIMIDAD CR30-15DN,,12313 CR3015DN / Sensor de proximidad Cr30–15dn AUTONICS modelo CR30-15DN2,CR30-15DN2,Sensor de proximidad Cr30–15dn AUTONICS modelo CR30-15DN2,Producto con Inventario con Descuento y Despacho,No,11.88,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,,,20.98,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9486,SWITCH D/PROXIMIDAD,,12309 CR18-8AC / Switch de proximidad AUTONICS modelo CR18-8AC,CR18-8AC,Switch de proximidad AUTONICS modelo CR18-8AC,Producto con Inventario con Descuento y Despacho,No,28.05,,,,,45,,,,,No,21,AUTONICS,11,12 - Switches,,,,,,,1,Unidad,,,15.3,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9487,SENS.PROX.CR30-15DN2 12/24 VDC,,12301 CR3015DN / Sens.Proximidadcr30–15dn2 12/24 vdc AUTONICS modelo CR30-15DN2,CR30-15DN2,Sens.Proximidadcr30–15dn2 12/24 vdc AUTONICS modelo CR30-15DN2,Producto con Inventario con Descuento y Despacho,No,8.7,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,,,13.6,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9488,SWITCH D/PROX PR08-1.5DN,,12335C PR081.5 / Switch de Proximidad pr08–1.5dn AUTONICS modelo PR08-1.5DN,PR08-1.5DN,Switch de Proximidad pr08–1.5dn AUTONICS modelo PR08-1.5DN,Producto con Inventario con Descuento y Despacho,No,20,,,,,45,,,,,No,21,AUTONICS,11,12 - Switches,,,,,,,1,Unidad,,,9.63,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9489,SENSOR D/SEGURIDAD,,12333B FFS-20- / Sensor de seguridad modelo FFS-20-03,FFS-20-03,Sensor de seguridad modelo FFS-20-03,Producto con Inventario con Descuento y Despacho,No,197.95,,,,,45,,,,,No,20,HW SENS,10,12 - Sensores,,,,,,,1,Unidad,,,131.15,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9490,LIMIT SWITCH HONEYWELL,,12303CA / Switch Limit switch honeywell HONEYWELL modelo LSZ1A,LSZ1A,Switch Limit switch honeywell HONEYWELL modelo LSZ1A,Producto con Inventario con Descuento y Despacho,No,135.1,,,,,45,,,,,No,2,HONEYWELL,14,12 - Limit Switches,,,,,,,1,Unidad,,,73.04,100302,,,HONEYWELL INTERNATIONAL ECC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9491,SENSOR INDU.12MM 10-30VDC PNP,,12336D PRD12 / Sensor indu.12mm 10–30vdc pnp AUTONICS modelo PRD12-8DP,PRD12-8DP,Sensor indu.12mm 10–30vdc pnp AUTONICS modelo PRD12-8DP,Producto con Inventario con Descuento y Despacho,No,1408.617,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,1032.2279,,1038.3047,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9492,CONECTOR CIRCULAR M12 4 POLOS,,12209JCC / Conector Circular m12 4 polos modelo SACC-M12FS-4PL,SACC-M12FS-4PL,Conector Circular m12 4 polos modelo SACC-M12FS-4PL,Producto con Inventario con Descuento y Despacho,No,0,,,,,45,,,,,No,31,CONTROL EN,15,12 - Conectores,,,,,,,1,Unidad,,,12,100302,,,CONTROL ENGINEERING,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9493,MICROSWITCH BZ-2RW-826-A2,,12279 BZ2RW826 / Microswitch bz-2rw-826-a2 modelo BZ2RW826-A2,BZ2RW826-A2,Microswitch bz-2rw-826-a2 modelo BZ2RW826-A2,Producto con Inventario con Descuento y Despacho,No,11.14,,,,,45,,,,,No,20,HW SENS,11,12 - Switches,,,,,,,1,Unidad,,,7.75,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9494,CONECTOR V16-G,,12209SEE V16-G / Sensor de proximidad Pepperl+Fuchs modelo 99583/ uso industrial,99583 V16-G,"Sensor de proximidad Pepperl+Fuchs modelo 99583, uso industrial",Producto con Inventario con Descuento y Despacho,No,19.77,,,,,45,,,,,No,24,PEPPERL,15,12 - Conectores,,,,,,,1,Unidad,,,11,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9495,CONECTOR CURVO P/SENSOR,,12209X V1-W / Sensor de proximidad Pepperl+Fuchs modelo V1-W-BK/ uso industrial,V1-W-BK 224884,"Sensor de proximidad Pepperl+Fuchs modelo V1-W-BK, uso industrial",Producto con Inventario con Descuento y Despacho,No,896.043305,,,,,45,,,,,No,24,PEPPERL,15,12 - Conectores,,,,,,,1,Unidad,617.9609,,617.9609,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9496,SWITCH DE SEGURIDAD HONEYWELL,,12333N GKNA21 / Switch de seguridad honeywell modelo GKNA21,GKNA21,Switch de seguridad honeywell modelo GKNA21,Producto con Inventario con Descuento y Despacho,No,75,,,,,45,,,,,No,20,HW SENS,11,12 - Switches,,,,,,,1,Unidad,,,39.67,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9497,LLAVE P/MICROSWITCH,,12333F GKZ42 / Llave paramicroswitch modelo GKZ42,GKZ42,Llave paramicroswitch modelo GKZ42,Producto con Inventario con Descuento y Despacho,No,8,,,,,45,,,,,No,20,HW SENS,11,12 - Switches,,,,,,,1,Unidad,,,3.89,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9498,CONECTOR P/ CABLE PEPP MACHO,,12210G V1S-W- / Sensor de proximidad Pepperl+Fuchs modelo V1S-W-BK/ uso industrial,V1S-W-BK,"Sensor de proximidad Pepperl+Fuchs modelo V1S-W-BK, uso industrial",Producto con Inventario con Descuento y Despacho,No,600.88638,,,,,45,,,,,No,24,PEPPERL,15,12 - Conectores,,,,,,,1,Unidad,414.4044,,414.4044,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9499,LLAVE P/MICROSWITCH SEGURIDAD,,12333E  GKZ52M / Llave paramicroswitch seguridad modelo GKZ25M,GKZ25M,Llave paramicroswitch seguridad modelo GKZ25M,Producto con Inventario con Descuento y Despacho,No,3.959,,,,,45,,,,,No,20,HW SENS,11,12 - Switches,,,,,,,1,Unidad,,,2.6,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9500,CABLE P/ SENSOR 3 HILOS,,12209SF / Cable para sensor/ Pepperl+Fuchs/ modelo V12-G-YE5M-PVC/ uso industrial,V12-G-YE5M-PVC,"Cable para sensor, Pepperl+Fuchs, modelo V12-G-YE5M-PVC, uso industrial",Producto con Inventario con Descuento y Despacho,No,1890.887,,,,,45,,,,,No,24,PEPPERL,13,12 - Cables,,,,,,,1,Unidad,1304.06,,1304.06,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9501,LLAVE D/SEGURIDAD GZ51M,,12333D GKZ51M / Llave de seguridad gz51m modelo GKZ51M,GKZ51M,Llave de seguridad gz51m modelo GKZ51M,Producto con Inventario con Descuento y Despacho,No,1.8,,,,,45,,,,,No,20,HW SENS,12,"12 - Sensores, cables y switches",,,,,,,1,Unidad,,,3.6,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9502,"SENSOR PNP N.C 992AA30BN-A2,",,12298 992AA30B / Sensor de proximidad Pepperl+Fuchs modelo 992AA30BN-A2/ uso industrial,992AA30BN-A2,"Sensor de proximidad Pepperl+Fuchs modelo 992AA30BN-A2, uso industrial",Producto con Inventario con Descuento y Despacho,No,16.43,,,,,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,,,30.6,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9503,CABLE P/ SENSOR PEPPERL+FUCH,,12210Q / Cable para sensor/ Pepperl+Fuchs/ modelo V1-W-BK5M-PVC-/ uso industrial,V1-W-BK5M-PVC-,"Cable para sensor, Pepperl+Fuchs, modelo V1-W-BK5M-PVC-, uso industrial",Producto con Inventario con Descuento y Despacho,No,16,,,,,45,,,,,No,24,PEPPERL,13,12 - Cables,,,,,,,1,Unidad,,,6.75,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9504,CABLE P/ SENSOR IFM EFECTOR,,12209UEA / Cable para sensor/ IFM/ modelo E18025,E18025,"Cable para sensor, IFM, modelo E18025",Producto con Inventario con Descuento y Despacho,No,44.25,,,,,45,,,,,No,10,PAYPAL,13,12 - Cables,,,,,,,1,Unidad,,,14.99,100302,,,PAYPAL,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9505,"SENSOR PROX. 18M,QUICK CONNECT NBB5-18GM50-E2 V1",,12288B NBB5-18 / Sensor inductivo Pepperl+Fuchs modelo NBB5-18GM50-E2/ uso industrial SENSOR PROX. 18M/QUICK CONNECT 18mm DE DIAMETRO/ 5mm DE SENSADO PNP/ N.O/ ALIMENTACION DE:10-30 VDC/ QUICK CONNECTOR/ MARCA: PEPPERL+FUCHS MODELO: NBB5-18GM50-E2-V1,326161-0104,"Sensor inductivo Pepperl+Fuchs modelo NBB5-18GM50-E2, uso industrial SENSOR PROX. 18M,QUICK CONNECT 18mm DE DIAMETRO, 5mm DE SENSADO PNP, N.O, ALIMENTACION DE:10-30 VDC, QUICK CONNECTOR, MARCA: PEPPERL+FUCHS MODELO: NBB5-18GM50-E2-V1",Producto con Inventario con Descuento y Despacho,No,4092.0331,0,0,0,0,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,2822.0918,,49.84,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,0,0,60,lfeliz,4/11/2025,Xiomelvin,17/3/2026,,,,,,,,,,,
9506,LLAVE D/SEGURIDAD GKZ,,12333DD GKZ52M / Llave de seguridad gkz modelo GKZ52M,GKZ52M,Llave de seguridad gkz modelo GKZ52M,Producto con Inventario con Descuento y Despacho,No,8.56,,,,,45,,,,,No,20,HW SENS,12,"12 - Sensores, cables y switches",,,,,,,1,Unidad,,,5.04,100302,,,Honeywell Sensing & Control,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9507,"SENSOR PROXIM 18MM,PNP",,12340D PR188DP / Sensor proxim 18mm/pnp AUTONICS modelo PR18-8DP SENSOR PROXIM 18MM/PNP MARCA: AUTONICS/ 18mm DE DIAMETRO 8mm DE SENSADO/ PNP/ N.O/ DE:10-30 VDC MODELO:PR18-8DP,PR18-8DP,"Sensor proxim 18mm,pnp AUTONICS modelo PR18-8DP SENSOR PROXIM 18MM,PNP MARCA: AUTONICS, 18mm DE DIAMETRO 8mm DE SENSADO, PNP, N.O, DE:10-30 VDC MODELO:PR18-8DP",Producto con Inventario con Descuento y Despacho,No,21.89,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,,,11.34,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9508,SENSOR INDU.7MM 10-30VDC M18,,12344B / Sensor indu.7mm 10–30vdc m18 AUTONICS modelo PRD18-7DP,PRD18-7DP,Sensor indu.7mm 10–30vdc m18 AUTONICS modelo PRD18-7DP,Producto con Inventario con Descuento y Despacho,No,18,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,,,11.34,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9509,SENSOR D/FIBRA,,12345 FT420-10 / Sensor de fibra AUTONICS modelo FT-420-10,FT-420-10,Sensor de fibra AUTONICS modelo FT-420-10,Producto con Inventario con Descuento y Despacho,No,1449.2402,,,,,45,,,,,No,21,AUTONICS,10,12 - Sensores,,,,,,,1,Unidad,999.476,,999.476,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9510,SWITCH D/PROXIMIDAD,,12340 PR18-5AC / Switch de proximidad AUTONICS modelo PR18-5AC,PR18-5AC,Switch de proximidad AUTONICS modelo PR18-5AC,Producto con Inventario con Descuento y Despacho,No,1474.48325,,,,,45,,,,,No,21,AUTONICS,11,12 - Switches,,,,,,,1,Unidad,1016.885,,1016.885,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9511,FOTOSENS. 12-24VDC 20M DIST,,12346CB / Fotosens. 12–24vdc 20m dist AUTONICS modelo BH20M-TDT,BH20M-TDT,Fotosens. 12–24vdc 20m dist AUTONICS modelo BH20M-TDT,Producto con Inventario con Descuento y Despacho,No,60.4,,,,,45,,,,,No,21,AUTONICS,12,"12 - Sensores, cables y switches",,,,,,,1,Unidad,,,36.63,100302,,,AUTONICS USA INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9512,SENSOR RETRO OBS1500F,,12401 OBS1500F / Sensor de proximidad Pepperl+Fuchs modelo OBS1500-F28-E5/ uso industrial,OBS1500-F28-E5,"Sensor de proximidad Pepperl+Fuchs modelo OBS1500-F28-E5, uso industrial",Producto con Inventario con Descuento y Despacho,No,75,,,,,45,,,,,No,24,PEPPERL,10,12 - Sensores,,,,,,,1,Unidad,,,41,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9513,CABLE P/ FOTOCELDA  KEYENCE,,12345DA / Cable para sensor/ KEYENCE/ modelo OP-73865,OP-73865,"Cable para sensor, KEYENCE, modelo OP-73865",Producto con Inventario con Descuento y Despacho,No,109.36,,,,,45,,,,,No,10,PAYPAL,18,12 - Fotoceldas,,,,,,,1,Unidad,,,57.49,100302,,,PAYPAL,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
9514,SENSOR CAPACITIV CJ40-FP-A2-P4,,12402 CJ40FPE2 / Sensor Capacitivo Pepperl+Fuchs modelo CJ40-FP-A2-P4/ uso industrial,CJ40-FP-A2-P4,"Sensor Capacitivo Pepperl+Fuchs modelo CJ40-FP-A2-P4, uso industrial",Producto con Inventario con Descuento y Despacho,No,9428.9875,,,,,45,,,,,No,24,PEPPERL,17,12 - Fittings,,,,,,,1,Unidad,6502.75,,6502.75,100302,,,PEPPERL + FUCHS INC,Activo,01 - Ingresos por Operaciones (No Financieros),,,,60,lfeliz,4/11/2025,,,,,,,,,,,,,
